Pump_ID,Temperature,Vibration,Pressure,Flow_Rate,RPM,Operational_Hours,Maintenance_Flag,Failure_Flag
2,110.78,2.139,156.11,8.568,1742,9382.7,0,0
2,107.45,2.232,163.13,8.988,1767,9403.0,0,0
2,108.1,2.229,163.13,8.988,1767,9423.2,0,0
2,108.75,2.231,163.13,8.988,1767,9443.4,0,0
2,109.38,2.239,163.13,8.988,1767,9463.6,0,0
2,109.96,2.253,163.13,8.988,1767,9483.8,0,0
2,110.46,2.271,163.13,8.988,1767,9504.1,0,0
2,110.87,2.292,163.13,8.988,1767,9524.3,0,0
2,111.17,2.315,163.13,8.988,1767,9544.5,0,0
2,115.47,2.226,170.47,8.547,1792,9564.7,0,0
2,119.63,2.332,162.8,8.966,1767,9585.0,0,0
2,115.43,2.465,170.13,8.527,1742,9605.2,0,0
2,115.2,2.482,170.13,8.527,1742,9625.4,0,0
2,114.86,2.493,170.13,8.527,1742,9645.6,0,0
2,114.4,2.5,170.13,8.527,1742,9665.8,0,0
2,113.85,2.5,170.13,8.527,1742,9686.1,0,0
2,113.23,2.494,170.13,8.527,1742,9706.3,0,0
2,112.57,2.482,170.13,8.527,1742,9726.5,0,0
2,107.9,2.584,162.47,8.109,1717,9746.7,0,0
2,107.25,2.685,169.78,7.712,1742,9766.9,0,0
2,106.65,2.787,162.14,7.334,1767,9787.2,0,0
2,106.1,2.892,169.44,7.693,1792,9807.4,0,0
2,105.64,3.001,177.07,8.07,1767,9827.6,0,0
2,105.28,3.116,169.1,7.675,1792,9847.8,0,0
2,105.03,3.205,176.71,7.299,1817,9868.1,0,0
2,104.92,3.033,184.66,6.941,1792,9888.3,0,0
2,108.81,2.877,176.35,6.601,1817,9908.5,0,0
2,105.08,2.735,181.84,6.277,1842,9928.7,0,0
2,101.45,2.871,190.03,6.585,1817,9948.9,0,0
2,97.92,2.751,191.71,6.749,1792,9969.2,0,0
2,102.29,2.635,183.08,7.08,1817,9989.4,0,0
2,102.84,2.529,191.32,7.427,1792,10009.6,0,0
2,103.43,2.675,182.71,7.063,1817,10029.8,0,0
2,104.06,2.573,190.93,6.717,1842,10050.0,0,0
2,104.69,2.723,182.34,6.388,1867,10070.3,0,0
2,105.29,2.881,174.14,6.356,1842,10090.5,0,0
2,105.85,2.996,181.97,6.668,1817,10110.7,0,0
2,106.35,2.871,173.78,6.341,1842,10130.9,0,0
2,110.85,2.745,172.04,6.652,1867,10151.2,0,0
2,111.16,2.751,172.04,6.652,1867,10171.4,0,0
2,111.34,2.75,172.04,6.652,1867,10191.6,0,0
2,111.4,2.743,172.04,6.652,1867,10211.8,0,0
2,111.32,2.729,172.04,6.652,1867,10232.0,0,0
2,111.11,2.71,172.04,6.652,1867,10252.3,0,0
2,110.79,2.687,172.04,6.652,1867,10272.5,0,0
2,110.35,2.661,172.04,6.652,1867,10292.7,0,0
2,113.89,2.761,164.3,6.978,1892,10312.9,0,0
2,113.28,2.602,171.69,6.636,1917,10333.1,0,0
2,112.62,2.703,172.76,6.961,1892,10353.4,0,0
2,111.94,2.553,164.99,6.62,1867,10373.6,0,0
2,111.27,2.661,166.0,6.296,1842,10393.8,0,0
2,110.63,2.779,158.53,5.987,1867,10414.0,0,0
2,113.99,2.91,165.66,6.28,1842,10434.2,0,0
2,113.48,2.776,173.11,6.588,1817,10454.5,0,0
2,113.09,2.654,165.32,6.782,1842,10474.7,0,0
2,112.82,2.8,172.76,7.114,1817,10494.9,0,0
2,112.68,2.687,164.99,6.77,1792,10515.1,0,0
2,112.69,2.583,172.41,7.102,1817,10535.4,0,0
2,112.84,2.484,180.17,6.754,1842,10555.6,0,0
2,113.12,2.629,172.06,6.423,1817,10575.8,0,0
2,113.52,2.653,172.06,6.423,1817,10596.0,0,0
2,114.04,2.675,172.06,6.423,1817,10616.2,0,0
2,114.64,2.691,172.06,6.423,1817,10636.5,0,0
2,115.3,2.702,172.06,6.423,1817,10656.7,0,0
2,115.99,2.707,172.06,6.423,1817,10676.9,0,0
2,116.7,2.705,172.06,6.423,1817,10697.1,0,0
2,117.38,2.697,172.06,6.423,1817,10717.3,0,0
2,118.01,2.683,172.06,6.423,1817,10737.6,0,0
2,122.64,2.791,164.32,6.109,1842,10757.8,0,0
2,127.22,2.634,156.93,6.408,1817,10778.0,0,0
2,123.47,2.483,163.99,6.722,1792,10798.2,0,0
2,123.68,2.459,163.99,6.722,1792,10818.5,0,0
2,123.76,2.434,163.99,6.722,1792,10838.7,0,0
2,123.68,2.413,163.99,6.722,1792,10858.9,0,0
2,123.46,2.395,163.99,6.722,1792,10879.1,0,0
2,123.11,2.382,163.99,6.722,1792,10899.3,0,0
2,106.7,1.583,171.37,7.051,1817,10919.6,1,0
2,118.0,2.26,171.37,7.051,1817,10939.8,0,0
2,117.37,2.265,171.37,7.051,1817,10960.0,0,0
2,116.68,2.276,171.37,7.051,1817,10980.2,0,0
2,115.98,2.291,171.37,7.051,1817,11000.4,0,0
2,115.29,2.311,171.37,7.051,1817,11020.7,0,0
2,114.63,2.333,171.37,7.051,1817,11040.9,0,0
2,117.95,2.392,163.66,7.397,1842,11061.1,0,0
2,117.43,2.532,171.02,7.759,1867,11081.3,0,0
2,117.01,2.677,178.72,7.58,1842,11101.6,0,0
2,116.72,2.828,186.76,7.951,1867,11121.8,0,0
2,116.57,2.981,178.36,7.561,1842,11142.0,0,0
2,112.68,2.849,186.38,7.191,1817,11162.2,0,0
2,116.71,2.99,177.99,6.839,1842,11182.4,0,0
2,120.88,3.13,169.98,6.504,1817,11202.7,0,0
2,125.22,2.97,167.44,6.822,1792,11222.9,0,0
2,121.85,2.898,174.98,7.156,1817,11243.1,0,0
2,122.48,2.876,174.98,7.156,1817,11263.3,0,0
2,123.19,2.85,174.98,7.156,1817,11283.5,0,0
2,123.93,2.823,174.98,7.156,1817,11303.8,0,0
2,124.68,2.794,174.98,7.156,1817,11324.0,0,0
2,125.41,2.9,182.85,7.507,1792,11344.2,0,0
2,126.09,3.013,174.62,7.779,1817,11364.4,0,0
2,126.69,3.135,182.48,8.16,1792,11384.7,0,0
2,127.18,2.969,190.69,7.76,1767,11404.9,0,0
2,127.56,3.104,182.11,7.854,1742,11425.1,0,0
2,123.67,2.955,173.91,7.469,1717,11445.3,0,0
2,119.64,2.82,166.09,7.835,1692,11465.5,0,0
2,119.57,2.97,158.61,8.219,1717,11485.8,0,0
2,119.37,2.848,151.48,7.977,1742,11506.0,0,0
2,119.04,3.011,158.29,8.368,1767,11526.2,0,0
2,118.59,2.894,165.42,8.778,1792,11546.4,0,0
2,118.04,2.783,157.97,8.348,1817,11566.6,0,0
2,117.41,2.676,165.08,7.939,1792,11586.9,0,0
2,116.73,2.57,172.51,8.328,1817,11607.1,0,0
2,116.03,2.714,180.27,7.919,1842,11627.3,0,0
2,119.31,2.598,188.39,7.531,1867,11647.5,0,0
2,122.57,2.732,196.86,7.9,1842,11667.8,0,0
2,121.92,2.735,196.86,7.9,1842,11688.0,0,0
2,121.37,2.732,196.86,7.9,1842,11708.2,0,0
2,120.93,2.721,196.86,7.9,1842,11728.4,0,0
2,120.62,2.705,196.86,7.9,1842,11748.6,0,0
2,120.45,2.685,196.86,7.9,1842,11768.9,0,0
2,120.44,2.66,196.86,7.9,1842,11789.1,0,0
2,124.46,2.761,205.72,8.288,1817,11809.3,0,0
2,124.75,2.864,196.46,8.436,1792,11829.5,0,0
2,125.18,2.701,198.32,8.849,1767,11849.7,0,0
2,125.73,2.549,207.24,9.283,1792,11870.0,0,0
2,126.38,2.41,216.57,9.738,1817,11890.2,0,0
2,127.1,2.514,226.31,10.215,1842,11910.4,0,0
2,127.87,2.388,216.13,9.714,1817,11930.6,0,0
2,128.64,2.274,225.86,9.238,1792,11950.9,0,0
2,129.4,2.39,215.69,8.786,1767,11971.1,0,0
2,134.16,2.288,225.4,9.216,1792,11991.3,0,0
2,130.73,2.415,235.54,9.668,1817,12011.5,0,0
2,131.25,2.554,224.94,10.142,1842,12031.7,0,0
2,131.64,2.703,214.82,9.645,1817,12052.0,0,0
2,131.9,2.599,205.15,9.172,1792,12072.2,0,0
2,131.99,2.75,214.38,9.621,1817,12092.4,0,0
2,131.94,2.641,204.74,9.15,1842,12112.6,0,0
2,131.73,2.533,195.52,9.598,1867,12132.8,0,0
2,131.37,2.424,204.32,10.069,1892,12153.1,0,0
2,130.88,2.549,195.13,9.575,1917,12173.3,0,0
2,130.28,2.55,195.13,9.575,1917,12193.5,0,0
2,129.59,2.546,195.13,9.575,1917,12213.7,0,0
2,128.85,2.536,195.13,9.575,1917,12234.0,0,0
2,128.08,2.52,195.13,9.575,1917,12254.2,0,0
2,127.31,2.5,195.13,9.575,1917,12274.4,0,0
2,126.57,2.477,195.13,9.575,1917,12294.6,0,0
2,121.97,2.335,203.91,9.339,1892,12314.8,0,0
2,117.5,2.201,213.08,8.882,1917,12335.1,0,0
2,113.16,2.075,222.67,9.317,1942,12355.3,0,0
2,112.86,2.157,212.65,8.86,1960,12375.5,0,0
2,112.7,2.04,203.08,8.426,1985,12395.7,0,0
2,112.67,2.128,193.95,8.013,1960,12415.9,0,0
2,112.79,2.226,202.67,7.621,1955,12436.2,0,0
2,113.05,2.121,193.55,7.247,1963,12456.4,0,0
2,113.43,2.23,202.26,7.602,1988,12476.6,0,0
2,117.84,2.35,208.1,7.975,2013,12496.8,0,0
2,118.45,2.482,198.73,7.584,1988,12517.1,0,0
2,119.12,2.625,189.79,7.956,1963,12537.3,0,0
2,119.83,2.524,185.73,7.566,1938,12557.5,0,0
2,120.56,2.427,194.09,7.937,1963,12577.7,0,0
2,121.27,2.333,202.83,8.325,1988,12597.9,0,0
2,121.94,2.24,193.7,7.918,1963,12618.2,0,0
2,122.53,2.364,184.98,8.305,1938,12638.4,0,0
2,118.93,2.49,176.66,7.899,1963,12658.6,0,0
2,115.19,2.617,168.71,8.286,1973,12678.8,0,0
2,113.81,2.492,176.3,7.88,1948,12699.0,0,0
2,109.78,2.606,184.23,8.266,1973,12719.3,0,0
2,109.75,2.719,192.52,7.861,1948,12739.5,0,0
2,109.58,2.832,183.86,7.475,1973,12759.7,0,0
2,109.29,2.901,192.13,7.109,1948,12779.9,0,0
2,108.89,3.012,183.49,6.761,1964,12800.2,0,0
2,108.4,3.125,191.75,7.092,1939,12820.4,0,0
2,103.79,3.242,200.37,7.44,1914,12840.6,0,0
2,99.17,3.058,209.39,7.804,1939,12860.8,0,0
2,98.91,2.888,199.97,7.422,1964,12881.0,0,0
2,102.29,3.007,190.97,7.785,1989,12901.3,0,0
2,101.69,2.851,199.56,8.167,1964,12921.5,0,0
2,101.15,2.71,190.58,7.767,1939,12941.7,0,0
2,100.68,2.843,193.45,7.386,1914,12961.9,0,0
2,100.3,2.717,184.74,7.748,1889,12982.1,0,0
2,100.02,2.864,176.43,8.128,1864,13002.4,0,0
2,95.99,2.748,168.49,8.526,1839,13022.6,0,0
2,95.96,2.774,168.49,8.526,1839,13042.8,0,0
2,96.05,2.802,168.49,8.526,1839,13063.0,0,0
2,96.26,2.83,168.49,8.526,1839,13083.3,0,0
2,96.58,2.857,168.49,8.526,1839,13103.5,0,0
2,96.99,2.881,168.49,8.526,1839,13123.7,0,0
2,101.42,3.04,160.91,8.108,1864,13143.9,0,0
2,101.99,3.054,160.91,8.108,1864,13164.1,0,0
2,102.6,3.062,160.91,8.108,1864,13184.4,0,0
2,103.23,3.062,160.91,8.108,1864,13204.6,0,0
2,103.84,3.054,160.91,8.108,1864,13224.8,0,0
2,104.41,3.04,160.91,8.108,1864,13245.0,0,0
2,100.85,3.165,155.29,8.506,1839,13265.2,0,0
2,105.36,2.988,162.28,8.089,1814,13285.5,0,0
2,105.69,3.102,154.97,8.485,1812,13305.7,0,0
2,105.91,2.928,148.0,8.069,1837,13325.9,0,0
2,106.0,2.76,154.66,7.674,1812,13346.1,0,0
2,105.98,2.865,161.62,7.298,1787,13366.4,0,0
2,105.82,2.706,168.89,7.655,1762,13386.6,0,0
2,106.02,2.561,176.49,8.031,1787,13406.8,0,0
2,105.64,2.674,168.55,7.637,1812,13427.0,0,0
2,105.17,2.543,176.14,8.011,1837,13447.2,0,0
2,104.62,2.424,184.06,8.404,1812,13467.5,0,0
2,104.03,2.551,192.34,7.992,1837,13487.7,0,0
2,107.41,2.69,198.03,7.63,1862,13507.9,0,0
2,110.74,2.582,206.94,7.256,1887,13528.1,0,0
2,114.04,2.731,216.25,7.612,1912,13548.3,0,0
2,113.43,2.626,206.52,7.985,1887,13568.6,0,0
2,112.89,2.78,197.23,7.593,1862,13588.8,0,0
2,112.46,2.671,206.1,7.965,1837,13609.0,0,0
2,112.15,2.823,196.83,7.575,1812,13629.2,0,0
2,100.77,2.084,205.69,7.946,1787,13649.5,1,0
2,111.92,2.991,205.69,7.946,1787,13669.7,0,0
2,112.01,2.997,205.69,7.946,1787,13689.9,0,0
2,112.25,2.996,205.69,7.946,1787,13710.1,0,0
2,112.61,2.988,205.69,7.946,1787,13730.3,0,0
2,113.08,2.973,205.69,7.946,1787,13750.6,0,0
2,113.65,2.952,205.69,7.946,1787,13770.8,0,0
2,118.25,3.068,214.94,8.336,1812,13791.0,0,0
2,122.94,3.184,205.27,7.927,1787,13811.2,0,0
2,123.69,3.09,196.03,7.539,1762,13831.4,0,0
2,124.42,2.912,187.21,7.169,1737,13851.7,0,0
2,125.11,2.747,195.64,7.521,1712,13871.9,0,0
2,125.73,2.753,204.44,7.889,1687,13892.1,0,0
2,122.17,2.606,195.24,7.503,1712,13912.3,0,0
2,121.15,2.472,186.45,7.87,1737,13932.6,0,0
2,125.53,2.589,194.85,8.256,1721,13952.8,0,0
2,121.54,2.469,186.08,7.851,1696,13973.0,0,0
2,121.52,2.599,177.7,7.467,1671,13993.2,0,0
2,121.35,2.491,169.71,7.833,1646,14013.4,0,0
2,121.05,2.632,162.07,7.449,1671,14033.7,0,0
2,120.63,2.785,169.36,7.084,1696,14053.9,0,0
2,120.09,2.948,176.98,6.737,1671,14074.1,0,0
2,119.48,3.12,177.39,7.067,1646,14094.3,0,0
2,114.77,3.3,185.37,6.721,1621,14114.5,0,0
2,114.09,3.327,185.37,6.721,1621,14134.8,0,0
2,113.4,3.348,185.37,6.721,1621,14155.0,0,0
2,112.74,3.361,185.37,6.721,1621,14175.2,0,0
2,112.12,3.367,185.37,6.721,1621,14195.4,0,0
2,107.67,3.527,177.03,7.05,1646,14215.7,0,0
2,111.15,3.685,169.06,6.704,1621,14235.9,0,0
2,110.83,3.665,169.06,6.704,1621,14256.1,0,0
2,110.64,3.639,169.06,6.704,1621,14276.3,0,0
2,110.59,3.607,169.06,6.704,1621,14296.5,0,0
2,110.67,3.572,169.06,6.704,1621,14316.8,0,0
2,110.89,3.536,169.06,6.704,1621,14337.0,0,0
2,111.24,3.502,169.06,6.704,1621,14357.2,0,0
2,111.7,3.471,169.06,6.704,1621,14377.4,0,0
2,112.26,3.445,169.06,6.704,1621,14397.6,0,0
2,112.88,3.426,169.06,6.704,1621,14417.9,0,0
2,113.56,3.416,169.06,6.704,1621,14438.1,0,0
2,114.25,3.415,169.06,6.704,1621,14458.3,0,0
2,114.93,3.422,169.06,6.704,1621,14478.5,0,0
2,115.57,3.438,169.06,6.704,1621,14498.8,0,0
2,116.15,3.462,169.06,6.704,1621,14519.0,0,0
2,116.64,3.492,169.06,6.704,1621,14539.2,0,0
2,112.92,3.356,176.67,7.033,1646,14559.4,0,0
2,117.29,3.227,168.72,6.688,1621,14579.6,0,0
2,113.29,3.402,161.13,7.016,1646,14599.9,0,0
2,113.28,3.269,168.38,6.672,1621,14620.1,0,0
2,113.14,3.136,175.95,6.345,1596,14640.3,0,0
2,112.87,3.061,168.04,6.034,1621,14660.5,0,0
2,112.48,2.925,160.47,6.33,1646,14680.7,0,0
2,111.99,2.789,167.69,6.07,1621,14701.0,0,0
2,111.42,2.92,175.24,6.367,1646,14721.2,0,0
2,110.79,3.049,183.13,6.679,1671,14741.4,0,0
2,110.13,2.887,191.37,7.006,1646,14761.6,0,0
2,113.45,3.003,182.76,7.35,1621,14781.9,0,0
2,116.74,3.119,174.53,6.99,1596,14802.1,0,0
2,112.17,2.94,166.68,6.647,1621,14822.3,0,0
2,111.62,3.051,174.18,6.973,1646,14842.5,0,0
2,111.18,2.965,182.02,7.314,1671,14862.7,0,0
2,110.85,3.08,190.21,6.956,1646,14883.0,0,0
2,110.65,2.911,196.06,6.684,1671,14903.2,0,0
2,110.59,3.035,187.23,6.356,1646,14923.4,0,0
2,114.54,3.173,184.67,6.668,1671,14943.6,0,0
2,114.76,3.02,192.98,6.341,1646,14963.8,0,0
2,115.11,3.173,184.3,6.03,1644,14984.1,0,0
2,115.58,3.036,192.59,5.735,1619,15004.3,0,0
2,116.15,2.911,201.26,6.016,1594,15024.5,0,0
2,112.84,3.078,210.32,6.311,1619,15044.7,0,0
2,117.49,2.958,219.78,6.62,1644,15065.0,0,0
2,118.2,2.845,229.67,6.944,1669,15085.2,0,0
2,118.91,3.011,219.33,6.604,1644,15105.4,0,0
2,119.58,2.892,209.46,6.28,1669,15125.6,0,0
2,120.18,2.985,200.04,6.332,1644,15145.8,0,0
2,120.7,3.146,191.04,6.642,1619,15166.1,0,0
2,121.11,3.308,182.44,6.627,1644,15186.3,0,0
2,121.39,3.153,190.65,6.952,1669,15206.5,0,0
2,125.65,3.3,182.07,7.292,1644,15226.7,0,0
2,129.7,3.445,173.88,7.649,1669,15246.9,0,0
2,129.55,3.589,166.05,7.275,1694,15267.2,0,0
2,129.25,3.733,173.53,6.918,1719,15287.4,0,0
2,128.81,3.521,181.33,7.257,1744,15307.6,0,0
2,128.26,3.654,189.49,6.902,1769,15327.8,0,0
2,127.61,3.791,198.02,7.24,1794,15348.1,0,0
2,126.9,3.935,189.11,7.594,1769,15368.3,0,0
2,126.15,3.714,197.62,7.222,1744,15388.5,0,0
2,125.38,3.512,188.73,6.868,1719,15408.7,0,0
2,128.6,3.663,180.24,7.205,1744,15428.9,0,0
2,123.96,3.479,172.12,6.852,1769,15449.2,0,0
2,119.44,3.313,179.87,6.516,1794,15469.4,0,0
2,122.86,3.163,187.96,6.836,1769,15489.6,0,0
2,126.37,3.333,189.82,7.17,1744,15509.8,0,0
2,122.25,3.249,198.36,7.522,1719,15530.0,0,0
2,122.71,3.121,207.29,7.153,1744,15550.3,0,0
2,121.64,3.001,208.42,7.504,1769,15570.5,0,0
2,117.97,2.886,199.04,7.871,1794,15590.7,0,0
2,122.22,2.774,190.08,8.257,1769,15610.9,0,0
2,122.71,2.798,190.08,8.257,1769,15631.2,0,0
2,123.31,2.819,190.08,8.257,1769,15651.4,0,0
2,123.99,2.834,190.08,8.257,1769,15671.6,0,0
2,124.72,2.843,190.08,8.257,1769,15691.8,0,0
2,121.47,2.981,193.08,8.662,1744,15712.0,0,0
2,122.2,2.976,193.08,8.662,1744,15732.3,0,0
2,122.89,2.964,193.08,8.662,1744,15752.5,0,0
2,123.52,2.946,193.08,8.662,1744,15772.7,0,0
2,124.06,2.923,193.08,8.662,1744,15792.9,0,0
2,124.49,2.896,193.08,8.662,1744,15813.1,0,0
2,128.9,3.005,201.76,9.086,1719,15833.4,0,0
2,129.06,3.118,192.68,9.531,1694,15853.6,0,0
2,129.07,2.94,201.36,9.998,1719,15873.8,0,0
2,128.93,2.775,192.29,10.488,1744,15894.0,0,0
2,128.64,2.889,183.64,9.974,1719,15914.3,0,0
2,128.21,2.739,191.91,9.486,1694,15934.5,0,0
2,127.67,2.865,183.27,9.037,1719,15954.7,0,0
2,131.09,2.729,175.02,8.594,1744,15974.9,0,0
2,130.36,2.607,182.9,9.015,1769,15995.1,0,0
2,129.59,2.747,191.13,9.457,1744,16015.4,0,0
2,128.8,2.901,199.73,8.993,1719,16035.6,0,0
2,128.04,2.787,190.74,8.553,1744,16055.8,0,0
2,127.33,2.95,182.16,8.133,1719,16076.0,0,0
2,126.71,3.123,173.96,7.735,1694,16096.2,0,0
2,122.28,3.002,181.79,8.114,1719,16116.5,0,0
2,121.9,3.028,181.79,8.114,1719,16136.7,0,0
2,121.66,3.049,181.79,8.114,1719,16156.9,0,0
2,121.57,3.064,181.79,8.114,1719,16177.1,0,0
2,121.63,3.073,181.79,8.114,1719,16197.4,0,0
2,121.84,3.074,181.79,8.114,1719,16217.6,0,0
2,122.19,3.068,181.79,8.114,1719,16237.8,0,0
2,122.67,3.054,181.79,8.114,1719,16258.0,0,0
2,123.26,3.035,181.79,8.114,1719,16278.2,0,0
2,119.98,3.155,173.61,7.716,1694,16298.5,0,0
2,116.71,2.975,181.42,8.094,1719,16318.7,0,0
2,117.42,2.946,181.42,8.094,1719,16338.9,0,0
2,118.12,2.916,181.42,8.094,1719,16359.1,0,0
2,106.92,2.022,181.42,8.094,1719,16379.3,1,0
2,119.41,2.866,181.42,8.094,1719,16399.6,0,0
2,119.93,2.848,181.42,8.094,1719,16419.8,0,0
2,120.36,2.836,181.42,8.094,1719,16440.0,0,0
2,120.65,2.832,181.42,8.094,1719,16460.2,0,0
2,120.82,2.835,181.42,8.094,1719,16480.5,0,0
2,120.84,2.845,181.42,8.094,1719,16500.7,0,0
2,120.71,3.0,173.26,8.491,1744,16520.9,0,0
2,120.45,3.168,181.05,8.075,1719,16541.1,0,0
2,120.06,3.044,181.79,8.471,1694,16561.3,0,0
2,119.56,3.222,189.97,8.886,1669,16581.6,0,0
2,118.97,3.099,198.52,9.321,1645,16601.8,0,0
2,118.31,2.978,189.58,8.864,1670,16622.0,0,0
2,117.61,2.859,181.05,8.43,1695,16642.2,0,0
2,116.9,2.74,172.91,8.417,1720,16662.4,0,0
2,116.21,2.621,180.69,8.005,1695,16682.7,0,0
2,115.56,2.68,172.56,7.613,1670,16702.9,0,0
2,114.99,2.809,180.32,7.986,1645,16723.1,0,0
2,110.6,2.821,188.44,8.377,1670,16743.3,0,0
2,110.25,2.942,196.91,8.787,1695,16763.6,0,0
2,110.02,2.782,188.05,9.218,1720,16783.8,0,0
2,109.93,2.816,179.59,9.201,1695,16804.0,0,0
2,109.97,2.656,187.67,8.75,1670,16824.2,0,0
2,110.15,2.755,179.23,8.322,1645,16844.4,0,0
2,106.57,2.597,187.29,8.729,1670,16864.7,0,0
2,106.98,2.573,187.29,8.729,1670,16884.9,0,0
2,107.49,2.553,187.29,8.729,1670,16905.1,0,0
2,108.07,2.537,187.29,8.729,1670,16925.3,0,0
2,108.7,2.528,187.29,8.729,1670,16945.5,0,0
2,109.36,2.525,187.29,8.729,1670,16965.8,0,0
2,110.02,2.529,187.29,8.729,1670,16986.0,0,0
2,110.65,2.539,187.29,8.729,1670,17006.2,0,0
2,107.16,2.432,195.72,8.302,1667,17026.4,0,0
2,103.55,2.334,186.91,7.895,1692,17046.7,0,0
2,103.92,2.439,178.5,7.508,1667,17066.9,0,0
2,104.19,2.345,186.54,7.876,1692,17087.1,0,0
2,104.33,2.482,194.93,7.49,1717,17107.3,0,0
2,104.36,2.385,194.07,7.123,1692,17127.5,0,0
2,104.26,2.52,202.8,7.472,1717,17147.8,0,0
2,104.05,2.415,211.93,7.106,1692,17168.0,0,0
2,103.72,2.415,202.39,6.758,1667,17188.2,0,0
2,103.29,2.304,193.29,6.427,1642,17208.4,0,0
2,106.84,2.413,201.98,6.741,1667,17228.6,0,0
2,106.26,2.522,192.89,6.411,1692,17248.9,0,0
2,105.63,2.63,184.21,6.097,1717,17269.1,0,0
2,104.99,2.487,175.92,5.798,1742,17289.3,0,0
2,104.37,2.347,183.84,6.082,1717,17309.5,0,0
2,103.78,2.436,192.11,5.784,1692,17329.8,0,0
2,103.26,2.296,200.76,5.501,1717,17350.0,0,0
2,102.82,2.383,191.72,5.231,1742,17370.2,0,0
2,102.49,2.474,200.35,5.488,1767,17390.4,0,0
2,102.27,2.455,200.35,5.488,1767,17410.6,0,0
2,102.17,2.441,200.35,5.488,1767,17430.9,0,0
2,102.2,2.433,200.35,5.488,1767,17451.1,0,0
2,102.36,2.431,200.35,5.488,1767,17471.3,0,0
2,106.54,2.319,198.85,5.757,1742,17491.5,0,0
2,110.86,2.441,200.53,6.039,1717,17511.7,0,0
2,107.45,2.339,191.51,6.335,1742,17532.0,0,0
2,111.98,2.245,182.89,6.024,1717,17552.2,0,0
2,108.66,2.158,174.66,5.729,1692,17572.4,0,0
2,110.84,2.284,182.52,5.448,1667,17592.6,0,0
2,115.53,2.418,190.74,5.715,1692,17612.9,0,0
2,116.2,2.557,199.32,5.995,1717,17633.1,0,0
2,116.81,2.454,190.35,6.289,1742,17653.3,0,0
2,117.34,2.588,181.78,5.981,1767,17673.5,0,0
2,117.77,2.474,173.6,5.688,1742,17693.7,0,0
2,118.08,2.359,181.42,5.966,1717,17714.0,0,0
2,118.25,2.471,173.25,5.674,1692,17734.2,0,0
2,118.29,2.345,181.05,5.396,1717,17754.4,0,0
2,118.19,2.445,189.2,5.661,1742,17774.6,0,0
2,113.85,2.544,197.71,5.938,1767,17794.8,0,0
2,109.4,2.643,206.61,6.229,1792,17815.1,0,0
2,113.04,2.743,215.9,6.534,1767,17835.3,0,0
2,108.43,2.585,225.62,6.854,1742,17855.5,0,0
2,103.8,2.437,217.45,7.19,1767,17875.7,0,0
2,99.18,2.354,207.67,6.838,1792,17896.0,0,0
2,98.58,2.336,207.67,6.838,1792,17916.2,0,0
2,97.99,2.324,207.67,6.838,1792,17936.4,0,0
2,97.44,2.317,207.67,6.838,1792,17956.6,0,0
2,96.95,2.316,207.67,6.838,1792,17976.8,0,0
2,96.53,2.321,207.67,6.838,1792,17997.1,0,0
2,96.21,2.332,207.67,6.838,1792,18017.3,0,0
2,95.99,2.348,207.67,6.838,1792,18037.5,0,0
2,92.01,2.482,217.01,6.503,1817,18057.7,0,0
2,88.15,2.626,207.25,6.184,1842,18077.9,0,0
2,84.4,2.525,197.92,5.881,1817,18098.2,0,0
2,84.62,2.428,206.83,6.169,1792,18118.4,0,0
2,84.94,2.568,197.52,5.867,1767,18138.6,0,0
2,85.33,2.712,188.63,6.154,1792,18158.8,0,0
2,85.79,2.859,180.14,6.456,1817,18179.1,0,0
2,86.28,3.007,188.25,6.772,1842,18199.3,0,0
2,86.81,2.982,179.78,6.44,1817,18219.5,0,0
2,87.33,3.122,171.69,6.125,1842,18239.7,0,0
2,87.84,3.133,179.41,6.425,1825,18259.9,0,0
2,92.37,2.966,187.49,6.74,1850,18280.2,0,0
2,92.79,2.944,187.49,6.74,1850,18300.4,0,0
2,93.14,2.918,187.49,6.74,1850,18320.6,0,0
2,93.39,2.89,187.49,6.74,1850,18340.8,0,0
2,93.54,2.861,187.49,6.74,1850,18361.0,0,0
2,97.7,2.697,179.05,6.41,1825,18381.3,0,0
2,101.74,2.545,187.11,6.724,1850,18401.5,0,0
2,101.54,2.648,178.69,6.394,1875,18421.7,0,0
2,101.24,2.508,170.65,6.708,1850,18441.9,0,0
2,100.84,2.382,162.97,7.036,1875,18462.2,0,0
2,100.35,2.267,170.3,6.955,1850,18482.4,0,0
2,99.81,2.164,177.96,7.296,1825,18502.6,0,0
2,99.22,2.07,169.96,7.654,1850,18522.8,0,0
2,94.63,2.185,177.6,8.029,1825,18543.0,0,0
2,90.9,2.099,185.6,8.422,1800,18563.3,0,0
2,90.57,2.221,193.95,8.009,1825,18583.5,0,0
2,93.46,2.351,185.22,7.617,1800,18603.7,0,0
2,93.05,2.488,190.73,7.244,1825,18623.9,0,0
2,92.73,2.39,182.15,6.889,1800,18644.1,0,0
2,92.52,2.524,190.34,7.226,1825,18664.4,0,0
2,92.41,2.526,181.78,7.58,1850,18684.6,0,0
2,92.42,2.413,189.96,7.952,1875,18704.8,0,0
2,92.55,2.46,198.51,7.562,1900,18725.0,0,0
2,92.79,2.574,189.57,7.933,1875,18745.3,0,0
